Los Alamos National Laboratory Poisson Superfish
Program SF7 written by James H. Billen and Lloyd M. Young

The original Poisson Superfish codes were developed
by Ron F. Holsinger in collaboration with Klaus Halbach.
These programs are provided as a service to the accelerator
community by the Los Alamos Accelerator Code Group (LAACG).

(c) Copyright 1985-2005, by the Regents of the University of California.        
This software was produced under U. S. Government contract W-7405-ENG-36        
by Los Alamos National Laboratory, which is operated by the University          
of California for the U. S. Department of Energy.  Neither the Government       
nor the University makes any warranty, express or implied, or assumes           
any liability or responsibility for its use, or represents that use of          
this software would not infringe privately owned rights.                        
Unpublished - rights reserved under Copyright Laws of the United States.        


Program SF7  7.17  released 1-13-2006 

Program file: C:\LANL\SF7.EXE
SF.INI file: C:\LANL\SF.INI  2-11-2021   4:14:24
Solution file C:\LANL\LINAC\DISKLOADED_REGULAR\RUN\DISKLOADED.T35.
Memory used for DISKLOADED.T35 arrays:     280.800 K
Reading keyword commands and data from file:
C:\LANL\LINAC\DISKLOADED_REGULAR\RUN\DISKLOADED.IN7

Electromagnetic fields for a rectangular area with corners at:
(Zmin,Rmin) = (0.0,0.0)
(Zmax,Rmax) = (104.865,10)
Z and R increments:   105    10

      Z             R              Ez            Er            |E|           H 
    (mm)          (mm)           (MV/m)        (MV/m)        (MV/m)        (A/m) 
   62.9190       1.00000     -9.696671E-01  4.190929E-03  9.696762E-01 -7.710905E+01
   63.9177       1.00000     -9.767973E-01  2.962717E-03  9.768018E-01 -7.767465E+01
   64.9164       1.00000     -9.814741E-01  1.724241E-03  9.814756E-01 -7.804597E+01
   65.9151       1.00000     -9.836687E-01  4.765278E-04  9.836688E-01 -7.821993E+01
   66.9139       1.00000     -9.833426E-01 -7.931331E-04  9.833429E-01 -7.819284E+01
   67.9126       1.00000     -9.804230E-01 -2.107850E-03  9.804253E-01 -7.795844E+01
   68.9113       1.00000     -9.747836E-01 -3.499148E-03  9.747899E-01 -7.750631E+01
   69.9100       1.00000     -9.662282E-01 -5.006118E-03  9.662412E-01 -7.682048E+01
   70.9087       1.00000     -9.544750E-01 -6.675407E-03  9.544984E-01 -7.587818E+01
   71.9074       1.00000     -9.391408E-01 -8.561759E-03  9.391798E-01 -7.464859E+01
   72.9061       1.00000     -9.197238E-01 -1.072877E-02  9.197864E-01 -7.309142E+01
   73.9049       1.00000     -8.955859E-01 -1.324947E-02  8.956839E-01 -7.115550E+01
   74.9036       1.00000     -8.659338E-01 -1.620611E-02  8.660855E-01 -6.877739E+01
   75.9023       1.00000     -8.298038E-01 -1.968842E-02  8.300373E-01 -6.588019E+01
   76.9010       1.00000     -7.860523E-01 -2.378901E-02  7.864122E-01 -6.237295E+01
   77.8997       1.00000     -7.333612E-01 -2.859464E-02  7.339184E-01 -5.815125E+01
   78.8984       1.00000     -6.702665E-01 -3.417122E-02  6.711370E-01 -5.309979E+01
   79.8971       1.00000     -5.952253E-01 -4.054163E-02  5.966044E-01 -4.709792E+01
   80.8959       1.00000     -5.067328E-01 -4.765581E-02  5.089687E-01 -4.002924E+01
   81.8946       1.00000     -4.035019E-01 -5.535666E-02  4.072814E-01 -3.179585E+01
   82.8933       1.00000     -2.847040E-01 -6.334960E-02  2.916669E-01 -2.233716E+01
   83.8920       1.00000     -1.502482E-01 -7.118973E-02  1.662603E-01 -1.165130E+01
   84.8907       1.00000     -1.049924E-03 -7.830262E-02  7.830966E-02  1.848222E-01
   85.8894       1.00000      1.607864E-01 -8.404978E-02  1.814294E-01  1.300251E+01
   86.8881       1.00000      3.319540E-01 -8.783430E-02  3.433778E-01  2.654133E+01
   87.8869       1.00000      5.081506E-01 -8.922305E-02  5.159242E-01  4.046581E+01
   88.8856       1.00000      6.844994E-01 -8.804772E-02  6.901390E-01  5.439790E+01
   89.8843       1.00000      8.561063E-01 -8.444750E-02  8.602612E-01  6.795916E+01
   90.8830       1.00000      1.018622E+00 -7.883470E-02  1.021668E+00  8.081297E+01
   91.8817       1.00000      1.168672E+00 -7.179481E-02  1.170875E+00  9.269684E+01
   92.8804       1.00000      1.304066E+00 -6.395942E-02  1.305633E+00  1.034383E+02
   93.8791       1.00000      1.423777E+00 -5.589604E-02  1.424874E+00  1.129537E+02
   94.8779       1.00000      1.527755E+00 -4.804223E-02  1.528510E+00  1.212346E+02
   95.8766       1.00000      1.616658E+00 -4.068652E-02  1.617170E+00  1.283279E+02
   96.8753       1.00000      1.691583E+00 -3.398265E-02  1.691925E+00  1.343159E+02
   97.8740       1.00000      1.753836E+00 -2.797955E-02  1.754060E+00  1.392982E+02
   98.8727       1.00000      1.804759E+00 -2.265388E-02  1.804901E+00  1.433783E+02
   99.8714       1.00000      1.845612E+00 -1.793790E-02  1.845699E+00  1.466548E+02
   100.870       1.00000      1.877507E+00 -1.373988E-02  1.877557E+00  1.492147E+02
   101.869       1.00000      1.901365E+00 -9.956972E-03  1.901392E+00  1.511310E+02
   102.868       1.00000      1.917598E+00 -6.542315E-03  1.917609E+00  1.524289E+02
   103.866       1.00000      1.927470E+00 -3.229312E-03  1.927473E+00  1.532211E+02
   104.865       1.00000      1.930891E+00  0.000000E+00  1.930891E+00  1.535147E+02
   0.00000       2.00000      1.930096E+00  0.000000E+00  1.930096E+00  3.069615E+02
  0.998714       2.00000      1.926865E+00  6.314465E-03  1.926875E+00  3.063791E+02
   1.99743       2.00000      1.917371E+00  1.280762E-02  1.917413E+00  3.048349E+02
   2.99614       2.00000      1.901560E+00  1.964484E-02  1.901661E+00  3.022732E+02
   3.99486       2.00000      1.878507E+00  2.714938E-02  1.878703E+00  2.985168E+02
   4.99357       2.00000      1.847639E+00  3.548055E-02  1.847979E+00  2.934915E+02
   5.99229       2.00000      1.808022E+00  4.484606E-02  1.808578E+00  2.870503E+02
   6.99100       2.00000      1.758513E+00  5.543629E-02  1.759386E+00  2.790157E+02
   7.98971       2.00000      1.697788E+00  6.739718E-02  1.699125E+00  2.691850E+02
   8.98843       2.00000      1.624399E+00  8.078931E-02  1.626407E+00  2.573418E+02
   9.98714       2.00000      1.536884E+00  9.553151E-02  1.539850E+00  2.432734E+02
   10.9859       2.00000      1.433939E+00  1.113329E-01  1.438254E+00  2.267991E+02
   11.9846       2.00000      1.314665E+00  1.276278E-01  1.320845E+00  2.078065E+02
   12.9833       2.00000      1.178882E+00  1.435400E-01  1.187589E+00  1.862954E+02
   13.9820       2.00000      1.027458E+00  1.579144E-01  1.039522E+00  1.624219E+02
   14.9807       2.00000      8.625570E-01  1.694462E-01  8.790430E-01  1.365298E+02
   15.9794       2.00000      6.877164E-01  1.769058E-01  7.101053E-01  1.091565E+02
   16.9781       2.00000      5.076339E-01  1.794067E-01  5.384041E-01  8.100181E+01
   17.9769       2.00000      3.276807E-01  1.766268E-01  3.722522E-01  5.285938E+01
   18.9756       2.00000      1.532293E-01  1.688972E-01  2.280471E-01  2.552482E+01
   19.9743       2.00000     -1.102622E-02  1.571232E-01  1.575096E-01 -2.986123E-01
   20.9730       2.00000     -1.615797E-01  1.425682E-01  2.154848E-01 -2.407290E+01
   21.9717       2.00000     -2.963390E-01  1.265802E-01  3.222411E-01 -4.546121E+01
   22.9704       2.00000     -4.145638E-01  1.103566E-01  4.290008E-01 -6.432433E+01
   23.9691       2.00000     -5.166027E-01  9.480480E-02  5.252298E-01 -8.068760E+01
   24.9679       2.00000     -6.035479E-01  8.050760E-02  6.088937E-01 -9.469417E+01
   25.9666       2.00000     -6.769070E-01  6.776031E-02  6.802900E-01 -1.065580E+02
   26.9653       2.00000     -7.383438E-01  5.664169E-02  7.405132E-01 -1.165246E+02
   27.9640       2.00000     -7.895011E-01  4.708781E-02  7.909040E-01 -1.248433E+02
   28.9627       2.00000     -8.318946E-01  3.895351E-02  8.328061E-01 -1.317484E+02
   29.9614       2.00000     -8.668613E-01  3.205685E-02  8.674538E-01 -1.374499E+02
   30.9601       2.00000     -8.955425E-01  2.620783E-02  8.959259E-01 -1.421293E+02
   31.9589       2.00000     -9.188890E-01  2.122485E-02  9.191341E-01 -1.459393E+02
   32.9576       2.00000     -9.376757E-01  1.694282E-02  9.378287E-01 -1.490051E+02
   33.9563       2.00000     -9.525217E-01  1.321606E-02  9.526134E-01 -1.514275E+02
   34.9550       2.00000     -9.639106E-01  9.918095E-03  9.639617E-01 -1.532855E+02
   35.9537       2.00000     -9.722092E-01  6.940301E-03  9.722340E-01 -1.546397E+02
   36.9524       2.00000     -9.776843E-01  4.190103E-03  9.776933E-01 -1.555342E+02
   37.9511       2.00000     -9.805181E-01  1.589756E-03  9.805194E-01 -1.559998E+02
   38.9499       2.00000     -9.808221E-01 -9.237915E-04  9.808225E-01 -1.560563E+02
   39.9486       2.00000     -9.786519E-01 -3.397349E-03  9.786578E-01 -1.557147E+02
   40.9473       2.00000     -9.740242E-01 -5.857666E-03  9.740418E-01 -1.549806E+02
   41.9460       2.00000     -9.669390E-01 -8.304828E-03  9.669747E-01 -1.538577E+02
   42.9447       2.00000     -9.574100E-01 -1.070268E-02  9.574698E-01 -1.523531E+02
