# x1 x2 x3 x4 x5 x6 x7 x8 x9 x10
# 11 10
# 11 10
 1.18218553e+07  1.67186281e+07  2.04760541e+07  2.36437106e+07  2.64344721e+07  2.89575133e+07  3.12776892e+07  3.34372562e+07  3.54655660e+07  3.73839890e+07
 1.03143946e+07  1.52111674e+07  1.89685933e+07  2.21362499e+07  2.49270114e+07  2.74500526e+07  2.97702285e+07  3.19297955e+07  3.39581052e+07  3.58765283e+07
 8.80693390e+06  1.37037067e+07  1.74611326e+07  2.06287892e+07  2.34195507e+07  2.59425919e+07  2.82627678e+07  3.04223348e+07  3.24506445e+07  3.43690676e+07
 7.29947319e+06  1.21962460e+07  1.59536719e+07  1.91213285e+07  2.19120900e+07  2.44351312e+07  2.67553071e+07  2.89148741e+07  3.09431838e+07  3.28616069e+07
 5.79201248e+06  1.06887853e+07  1.44462112e+07  1.76138678e+07  2.04046293e+07  2.29276705e+07  2.52478464e+07  2.74074134e+07  2.94357231e+07  3.13541461e+07
 4.28455177e+06  9.18132458e+06  1.29387505e+07  1.61064071e+07  1.88971686e+07  2.14202098e+07  2.37403857e+07  2.58999527e+07  2.79282624e+07  2.98466854e+07
 2.77709107e+06  7.67386387e+06  1.14312898e+07  1.45989464e+07  1.73897079e+07  1.99127491e+07  2.22329250e+07  2.43924920e+07  2.64208017e+07  2.83392247e+07
 1.26963036e+06  6.16640316e+06  9.92382909e+06  1.30914857e+07  1.58822472e+07  1.84052884e+07  2.07254642e+07  2.28850313e+07  2.49133410e+07  2.68317640e+07
-2.37830352e+05  4.65894245e+06  8.41636838e+06  1.15840250e+07  1.43747864e+07  1.68978277e+07  1.92180035e+07  2.13775706e+07  2.34058803e+07  2.53243033e+07
-1.74529106e+06  3.15148175e+06  6.90890767e+06  1.00765643e+07  1.28673257e+07  1.53903670e+07  1.77105428e+07  1.98701099e+07  2.18984196e+07  2.38168426e+07
-3.25275177e+06  1.64402104e+06  5.40144696e+06  8.56910355e+06  1.13598650e+07  1.38829063e+07  1.62030821e+07  1.83626492e+07  2.03909589e+07  2.23093819e+07
