# xp yp zp Ez Er |E| Hp
# 1111 7
# 1 11 101 7
 1.93981000e-02  0.00000000e+00  0.00000000e+00 -1.74435200e+06  0.00000000e+00  1.74435200e+06  0.00000000e+00
 1.99859000e-02  0.00000000e+00  0.00000000e+00 -1.72225600e+06  0.00000000e+00  1.72225600e+06  0.00000000e+00
 2.05737000e-02  0.00000000e+00  0.00000000e+00 -1.69086700e+06  0.00000000e+00  1.69086700e+06  0.00000000e+00
 2.11615000e-02  0.00000000e+00  0.00000000e+00 -1.64771400e+06  0.00000000e+00  1.64771400e+06  0.00000000e+00
 2.17493000e-02  0.00000000e+00  0.00000000e+00 -1.59466200e+06  0.00000000e+00  1.59466200e+06  0.00000000e+00
 2.23372000e-02  0.00000000e+00  0.00000000e+00 -1.52973800e+06  0.00000000e+00  1.52973800e+06  0.00000000e+00
 2.29250000e-02  0.00000000e+00  0.00000000e+00 -1.45418600e+06  0.00000000e+00  1.45418600e+06  0.00000000e+00
 2.35128000e-02  0.00000000e+00  0.00000000e+00 -1.36733100e+06  0.00000000e+00  1.36733100e+06  0.00000000e+00
 2.41006000e-02  0.00000000e+00  0.00000000e+00 -1.27011300e+06  0.00000000e+00  1.27011300e+06  0.00000000e+00
 2.46884000e-02  0.00000000e+00  0.00000000e+00 -1.16086400e+06  0.00000000e+00  1.16086400e+06  0.00000000e+00
 2.52763000e-02  0.00000000e+00  0.00000000e+00 -1.04310400e+06  0.00000000e+00  1.04310400e+06  0.00000000e+00
 2.58641000e-02  0.00000000e+00  0.00000000e+00 -9.12964000e+05  0.00000000e+00  9.12964000e+05  0.00000000e+00
 2.64519000e-02  0.00000000e+00  0.00000000e+00 -7.77244700e+05  0.00000000e+00  7.77244700e+05  0.00000000e+00
 2.70397000e-02  0.00000000e+00  0.00000000e+00 -6.34732400e+05  0.00000000e+00  6.34732400e+05  0.00000000e+00
 2.76275000e-02  0.00000000e+00  0.00000000e+00 -4.79971200e+05  0.00000000e+00  4.79971200e+05  0.00000000e+00
 2.82154000e-02  0.00000000e+00  0.00000000e+00 -3.26088500e+05  0.00000000e+00  3.26088500e+05  0.00000000e+00
 2.88032000e-02  0.00000000e+00  0.00000000e+00 -1.62115100e+05  0.00000000e+00  1.62115100e+05  0.00000000e+00
 2.93910000e-02  0.00000000e+00  0.00000000e+00 -3.18575800e+03  0.00000000e+00  3.18575800e+03  0.00000000e+00
 2.99788000e-02  0.00000000e+00  0.00000000e+00  1.55824300e+05  0.00000000e+00  1.55824300e+05  0.00000000e+00
 3.05666000e-02  0.00000000e+00  0.00000000e+00  3.19859800e+05  0.00000000e+00  3.19859800e+05  0.00000000e+00
 3.11545000e-02  0.00000000e+00  0.00000000e+00  4.74101200e+05  0.00000000e+00  4.74101200e+05  0.00000000e+00
 3.17423000e-02  0.00000000e+00  0.00000000e+00  6.28902800e+05  0.00000000e+00  6.28902800e+05  0.00000000e+00
 3.23301000e-02  0.00000000e+00  0.00000000e+00  7.71972300e+05  0.00000000e+00  7.71972300e+05  0.00000000e+00
 3.29179000e-02  0.00000000e+00  0.00000000e+00  9.08273600e+05  0.00000000e+00  9.08273600e+05  0.00000000e+00
 3.35057000e-02  0.00000000e+00  0.00000000e+00  1.03850800e+06  0.00000000e+00  1.03850800e+06  0.00000000e+00
 3.40936000e-02  0.00000000e+00  0.00000000e+00  1.15687200e+06  0.00000000e+00  1.15687200e+06  0.00000000e+00
 3.46814000e-02  0.00000000e+00  0.00000000e+00  1.26619200e+06  0.00000000e+00  1.26619200e+06  0.00000000e+00
 3.52692000e-02  0.00000000e+00  0.00000000e+00  1.36396800e+06  0.00000000e+00  1.36396800e+06  0.00000000e+00
 3.58570000e-02  0.00000000e+00  0.00000000e+00  1.45088800e+06  0.00000000e+00  1.45088800e+06  0.00000000e+00
 3.64448000e-02  0.00000000e+00  0.00000000e+00  1.52692000e+06  0.00000000e+00  1.52692000e+06  0.00000000e+00
 3.70327000e-02  0.00000000e+00  0.00000000e+00  1.59224000e+06  0.00000000e+00  1.59224000e+06  0.00000000e+00
 3.76205000e-02  0.00000000e+00  0.00000000e+00  1.64536900e+06  0.00000000e+00  1.64536900e+06  0.00000000e+00
 3.82083000e-02  0.00000000e+00  0.00000000e+00  1.68885800e+06  0.00000000e+00  1.68885800e+06  0.00000000e+00
 3.87961000e-02  0.00000000e+00  0.00000000e+00  1.72033500e+06  0.00000000e+00  1.72033500e+06  0.00000000e+00
 3.93839000e-02  0.00000000e+00  0.00000000e+00  1.74273400e+06  0.00000000e+00  1.74273400e+06  0.00000000e+00
 3.99718000e-02  0.00000000e+00  0.00000000e+00  1.75494700e+06  0.00000000e+00  1.75494700e+06  0.00000000e+00
 4.05596000e-02  0.00000000e+00  0.00000000e+00  1.75580200e+06  0.00000000e+00  1.75580200e+06  0.00000000e+00
 4.11474000e-02  0.00000000e+00  0.00000000e+00  1.74845600e+06  0.00000000e+00  1.74845600e+06  0.00000000e+00
 4.17352000e-02  0.00000000e+00  0.00000000e+00  1.73024500e+06  0.00000000e+00  1.73024500e+06  0.00000000e+00
 4.23230000e-02  0.00000000e+00  0.00000000e+00  1.70466500e+06  0.00000000e+00  1.70466500e+06  0.00000000e+00
 4.29109000e-02  0.00000000e+00  0.00000000e+00  1.67082500e+06  0.00000000e+00  1.67082500e+06  0.00000000e+00
 4.34987000e-02  0.00000000e+00  0.00000000e+00  1.62652600e+06  0.00000000e+00  1.62652600e+06  0.00000000e+00
 4.40865000e-02  0.00000000e+00  0.00000000e+00  1.57719100e+06  0.00000000e+00  1.57719100e+06  0.00000000e+00
 4.46743000e-02  0.00000000e+00  0.00000000e+00  1.51800500e+06  0.00000000e+00  1.51800500e+06  0.00000000e+00
 4.52621000e-02  0.00000000e+00  0.00000000e+00  1.45574600e+06  0.00000000e+00  1.45574600e+06  0.00000000e+00
 4.58500000e-02  0.00000000e+00  0.00000000e+00  1.38855000e+06  0.00000000e+00  1.38855000e+06  0.00000000e+00
 4.64378000e-02  0.00000000e+00  0.00000000e+00  1.31264700e+06  0.00000000e+00  1.31264700e+06  0.00000000e+00
 4.70256000e-02  0.00000000e+00  0.00000000e+00  1.23743000e+06  0.00000000e+00  1.23743000e+06  0.00000000e+00
 4.76134000e-02  0.00000000e+00  0.00000000e+00  1.15548800e+06  0.00000000e+00  1.15548800e+06  0.00000000e+00
 4.82012000e-02  0.00000000e+00  0.00000000e+00  1.07628200e+06  0.00000000e+00  1.07628200e+06  0.00000000e+00
 4.87891000e-02  0.00000000e+00  0.00000000e+00  9.92638500e+05  0.00000000e+00  9.92638500e+05  0.00000000e+00
 4.93769000e-02  0.00000000e+00  0.00000000e+00  9.13458600e+05  0.00000000e+00  9.13458600e+05  0.00000000e+00
 4.99647000e-02  0.00000000e+00  0.00000000e+00  8.35043500e+05  0.00000000e+00  8.35043500e+05  0.00000000e+00
 5.05525000e-02  0.00000000e+00  0.00000000e+00  7.56411700e+05  0.00000000e+00  7.56411700e+05  0.00000000e+00
 5.11403000e-02  0.00000000e+00  0.00000000e+00  6.82531200e+05  0.00000000e+00  6.82531200e+05  0.00000000e+00
 5.17282000e-02  0.00000000e+00  0.00000000e+00  6.10665200e+05  0.00000000e+00  6.10665200e+05  0.00000000e+00
 5.23160000e-02  0.00000000e+00  0.00000000e+00  5.43188000e+05  0.00000000e+00  5.43188000e+05  0.00000000e+00
 5.29038000e-02  0.00000000e+00  0.00000000e+00  4.78695200e+05  0.00000000e+00  4.78695200e+05  0.00000000e+00
 5.34916000e-02  0.00000000e+00  0.00000000e+00  4.18855800e+05  0.00000000e+00  4.18855800e+05  0.00000000e+00
 5.40794000e-02  0.00000000e+00  0.00000000e+00  3.61477300e+05  0.00000000e+00  3.61477300e+05  0.00000000e+00
 5.46673000e-02  0.00000000e+00  0.00000000e+00  3.09158200e+05  0.00000000e+00  3.09158200e+05  0.00000000e+00
 5.52551000e-02  0.00000000e+00  0.00000000e+00  2.58142100e+05  0.00000000e+00  2.58142100e+05  0.00000000e+00
 5.58429000e-02  0.00000000e+00  0.00000000e+00  2.21236700e+05  0.00000000e+00  2.21236700e+05  0.00000000e+00
 5.64307000e-02  0.00000000e+00  0.00000000e+00  1.76989300e+05  0.00000000e+00  1.76989300e+05  0.00000000e+00
 5.70185000e-02  0.00000000e+00  0.00000000e+00  1.28551400e+05  0.00000000e+00  1.28551400e+05  0.00000000e+00
 5.76064000e-02  0.00000000e+00  0.00000000e+00  8.57009400e+04  0.00000000e+00  8.57009400e+04  0.00000000e+00
 5.81942000e-02  0.00000000e+00  0.00000000e+00  4.17386300e+04  0.00000000e+00  4.17386300e+04  0.00000000e+00
 5.87820000e-02  0.00000000e+00  0.00000000e+00  6.30658200e-09  0.00000000e+00  6.30658200e-09  0.00000000e+00
 0.00000000e+00  1.00000000e-03  0.00000000e+00  0.00000000e+00  3.42635300e+04  3.42635300e+04  0.00000000e+00
 5.87820000e-04  1.00000000e-03  0.00000000e+00 -3.96923100e+04  3.42635300e+04  5.24353800e+04 -3.20293100e+00
 1.17564000e-03  1.00000000e-03  0.00000000e+00 -8.12680500e+04  3.51339900e+04  8.85375300e+04 -6.56860200e+00
 1.76346000e-03  1.00000000e-03  0.00000000e+00 -1.21902100e+05  3.51339900e+04  1.26864200e+05 -9.85290300e+00
 2.35128000e-03  1.00000000e-03  0.00000000e+00 -1.60440700e+05  3.61596000e+04  1.64465000e+05 -1.28941700e+01
 2.93910000e-03  1.00000000e-03  0.00000000e+00 -2.04032700e+05  3.79991600e+04  2.07541000e+05 -1.63603200e+01
 3.52692000e-03  1.00000000e-03  0.00000000e+00 -2.50594300e+05  4.04048200e+04  2.53830800e+05 -2.01109400e+01
 4.11474000e-03  1.00000000e-03  0.00000000e+00 -2.99963400e+05  4.30125200e+04  3.03031500e+05 -2.40763400e+01
 4.70256000e-03  1.00000000e-03  0.00000000e+00 -3.52292700e+05  4.60101600e+04  3.55284500e+05 -2.82372300e+01
 5.29038000e-03  1.00000000e-03  0.00000000e+00 -4.08481000e+05  4.92458300e+04  4.11438700e+05 -3.27310700e+01
 5.87820000e-03  1.00000000e-03  0.00000000e+00 -4.68342500e+05  5.25906600e+04  4.71286000e+05 -3.74908700e+01
 6.46602000e-03  1.00000000e-03  0.00000000e+00 -5.32310600e+05  5.60874300e+04  5.35257300e+05 -4.25841000e+01
 7.05384000e-03  1.00000000e-03  0.00000000e+00 -6.00117800e+05  5.95934200e+04  6.03069400e+05 -4.79587800e+01
 7.64166000e-03  1.00000000e-03  0.00000000e+00 -6.72017000e+05  6.27215000e+04  6.74937600e+05 -5.36757300e+01
 8.22948000e-03  1.00000000e-03  0.00000000e+00 -7.47226500e+05  6.56955900e+04  7.50108900e+05 -5.96130600e+01
 8.81730000e-03  1.00000000e-03  0.00000000e+00 -8.25886400e+05  6.81206500e+04  8.28691000e+05 -6.58675800e+01
 9.40512000e-03  1.00000000e-03  0.00000000e+00 -9.06636300e+05  6.98859000e+04  9.09325800e+05 -7.22211800e+01
 9.99294000e-03  1.00000000e-03  0.00000000e+00 -9.89571700e+05  7.12037900e+04  9.92130100e+05 -7.88156700e+01
 1.05808000e-02  1.00000000e-03  0.00000000e+00 -1.07265900e+06  7.11780500e+04  1.07501800e+06 -8.53367000e+01
 1.11686000e-02  1.00000000e-03  0.00000000e+00 -1.15549900e+06  7.06249900e+04  1.15765500e+06 -9.18287700e+01
 1.17564000e-02  1.00000000e-03  0.00000000e+00 -1.23753200e+06  6.89296900e+04  1.23945000e+06 -9.83515000e+01
 1.23442000e-02  1.00000000e-03  0.00000000e+00 -1.31653600e+06  6.62647500e+04  1.31820300e+06 -1.04539300e+02
 1.29320000e-02  1.00000000e-03  0.00000000e+00 -1.39251600e+06  6.29918600e+04  1.39394000e+06 -1.10580700e+02
 1.35199000e-02  1.00000000e-03  0.00000000e+00 -1.46329200e+06  5.83814100e+04  1.46445700e+06 -1.16123500e+02
 1.41077000e-02  1.00000000e-03  0.00000000e+00 -1.52861200e+06  5.33756500e+04  1.52954400e+06 -1.21246700e+02
 1.46955000e-02  1.00000000e-03  0.00000000e+00 -1.58792400e+06  4.75256000e+04  1.58863500e+06 -1.25962800e+02
 1.52833000e-02  1.00000000e-03  0.00000000e+00 -1.63976800e+06  4.11420800e+04  1.64028400e+06 -1.30030000e+02
 1.58711000e-02  1.00000000e-03  0.00000000e+00 -1.68417200e+06  3.43992200e+04  1.68452400e+06 -1.33560700e+02
 1.64590000e-02  1.00000000e-03  0.00000000e+00 -1.72001000e+06  2.70512800e+04  1.72022300e+06 -1.36368400e+02
 1.70468000e-02  1.00000000e-03  0.00000000e+00 -1.74718700e+06  1.95375400e+04  1.74729700e+06 -1.38496700e+02
 1.76346000e-02  1.00000000e-03  0.00000000e+00 -1.76550800e+06  1.16298200e+04  1.76554600e+06 -1.39953400e+02
 1.82224000e-02  1.00000000e-03  0.00000000e+00 -1.77423700e+06  3.51284800e+03  1.77424000e+06 -1.40619500e+02
 1.88102000e-02  1.00000000e-03  0.00000000e+00 -1.77347600e+06 -4.80809700e+03  1.77348200e+06 -1.40559000e+02
 1.93981000e-02  1.00000000e-03  0.00000000e+00 -1.76256100e+06 -1.34309300e+04  1.76261200e+06 -1.39664900e+02
 1.99859000e-02  1.00000000e-03  0.00000000e+00 -1.74142900e+06 -2.21709800e+04  1.74157000e+06 -1.37959000e+02
 2.05737000e-02  1.00000000e-03  0.00000000e+00 -1.71004000e+06 -3.12286100e+04  1.71032500e+06 -1.35463200e+02
 2.11615000e-02  1.00000000e-03  0.00000000e+00 -1.66775700e+06 -4.04378600e+04  1.66824700e+06 -1.32078100e+02
 2.17493000e-02  1.00000000e-03  0.00000000e+00 -1.61470400e+06 -4.98158100e+04  1.61547200e+06 -1.27859600e+02
 2.23372000e-02  1.00000000e-03  0.00000000e+00 -1.55038200e+06 -5.93968500e+04  1.55151900e+06 -1.22729200e+02
 2.29250000e-02  1.00000000e-03  0.00000000e+00 -1.47491400e+06 -6.89891200e+04  1.47652700e+06 -1.16728500e+02
 2.35128000e-02  1.00000000e-03  0.00000000e+00 -1.38804500e+06 -7.86755800e+04  1.39027300e+06 -1.09819400e+02
 2.41006000e-02  1.00000000e-03  0.00000000e+00 -1.29005600e+06 -8.83018000e+04  1.29307400e+06 -1.02048300e+02
 2.46884000e-02  1.00000000e-03  0.00000000e+00 -1.18080700e+06 -9.75523300e+04  1.18483000e+06 -9.33615800e+01
 2.52763000e-02  1.00000000e-03  0.00000000e+00 -1.06114800e+06 -1.06481800e+05  1.06647700e+06 -8.38974000e+01
 2.58641000e-02  1.00000000e-03  0.00000000e+00 -9.31008200e+05 -1.14912400e+05  9.38073100e+05 -7.35495100e+01
 2.64519000e-02  1.00000000e-03  0.00000000e+00 -7.92091200e+05 -1.22280400e+05  8.01474300e+05 -6.25884800e+01
 2.70397000e-02  1.00000000e-03  0.00000000e+00 -6.45106200e+05 -1.29100500e+05  6.57897400e+05 -5.10197300e+01
 2.76275000e-02  1.00000000e-03  0.00000000e+00 -4.90345000e+05 -1.34179500e+05  5.08372200e+05 -3.87141100e+01
 2.82154000e-02  1.00000000e-03  0.00000000e+00 -3.30977700e+05 -1.38156500e+05  3.58655100e+05 -2.61876300e+01
 2.88032000e-02  1.00000000e-03  0.00000000e+00 -1.67004300e+05 -1.40795200e+05  2.18434700e+05 -1.31495200e+01
 2.93910000e-02  1.00000000e-03  0.00000000e+00 -2.05726900e+03 -1.41305800e+05  1.41320800e+05 -1.93490800e-01
 2.99788000e-02  1.00000000e-03  0.00000000e+00  1.62901400e+05 -1.40915000e+05  2.15392400e+05  1.27652900e+01
 3.05666000e-02  1.00000000e-03  0.00000000e+00  3.26937000e+05 -1.38142500e+05  3.54924100e+05  2.58083400e+01
 3.11545000e-02  1.00000000e-03  0.00000000e+00  4.86468500e+05 -1.34272600e+05  5.04659100e+05  3.83530500e+01
 3.17423000e-02  1.00000000e-03  0.00000000e+00  6.41270100e+05 -1.29076000e+05  6.54131500e+05  5.06618700e+01
 3.23301000e-02  1.00000000e-03  0.00000000e+00  7.88526700e+05 -1.22346900e+05  7.97961800e+05  6.22597900e+01
 3.29179000e-02  1.00000000e-03  0.00000000e+00  9.27694100e+05 -1.15025700e+05  9.34798000e+05  7.32495200e+01
 3.35057000e-02  1.00000000e-03  0.00000000e+00  1.05792900e+06 -1.06529300e+05  1.06327900e+06  8.36049300e+01
 3.40936000e-02  1.00000000e-03  0.00000000e+00  1.17785700e+06 -9.76324200e+04  1.18189700e+06  9.30994100e+01
 3.46814000e-02  1.00000000e-03  0.00000000e+00  1.28717700e+06 -8.83430100e+04  1.29020500e+06  1.01791800e+02
 3.52692000e-02  1.00000000e-03  0.00000000e+00  1.38542100e+06 -7.87393000e+04  1.38765700e+06  1.09591100e+02
 3.58570000e-02  1.00000000e-03  0.00000000e+00  1.47234100e+06 -6.91288600e+04  1.47396300e+06  1.16502500e+02
 3.64448000e-02  1.00000000e-03  0.00000000e+00  1.54804600e+06 -5.94588300e+04  1.54918800e+06  1.22530700e+02
 3.70327000e-02  1.00000000e-03  0.00000000e+00  1.61255600e+06 -4.98755500e+04  1.61332700e+06  1.27681600e+02
 3.76205000e-02  1.00000000e-03  0.00000000e+00  1.66568500e+06 -4.05075400e+04  1.66617800e+06  1.31906100e+02
 3.82083000e-02  1.00000000e-03  0.00000000e+00  1.70813500e+06 -3.12949100e+04  1.70842200e+06  1.35309000e+02
 3.87961000e-02  1.00000000e-03  0.00000000e+00  1.73961200e+06 -2.22529400e+04  1.73975400e+06  1.37811800e+02
 3.93839000e-02  1.00000000e-03  0.00000000e+00  1.76090100e+06 -1.35082100e+04  1.76095300e+06  1.39534000e+02
 3.99718000e-02  1.00000000e-03  0.00000000e+00  1.77198200e+06 -4.87665900e+03  1.77198900e+06  1.40445100e+02
 4.05596000e-02  1.00000000e-03  0.00000000e+00  1.77283700e+06  3.42215500e+03  1.77284000e+06  1.40513100e+02
 4.11474000e-02  1.00000000e-03  0.00000000e+00  1.76428700e+06  1.15495700e+04  1.76432500e+06  1.39865100e+02
 4.17352000e-02  1.00000000e-03  0.00000000e+00  1.74607600e+06  1.94304000e+04  1.74618400e+06  1.38417100e+02
 4.23230000e-02  1.00000000e-03  0.00000000e+00  1.71909300e+06  2.69570600e+04  1.71930400e+06  1.36308800e+02
 4.29109000e-02  1.00000000e-03  0.00000000e+00  1.68348700e+06  3.43322900e+04  1.68383700e+06  1.33524400e+02
 4.34987000e-02  1.00000000e-03  0.00000000e+00  1.63918800e+06  4.10297600e+04  1.63970100e+06  1.30002000e+02
 4.40865000e-02  1.00000000e-03  0.00000000e+00  1.58758100e+06  4.74485300e+04  1.58829000e+06  1.25958800e+02
 4.46743000e-02  1.00000000e-03  0.00000000e+00  1.52839400e+06  5.32400400e+04  1.52932100e+06  1.21252700e+02
 4.52621000e-02  1.00000000e-03  0.00000000e+00  1.46329200e+06  5.82905300e+04  1.46445200e+06  1.16151500e+02
 4.58500000e-02  1.00000000e-03  0.00000000e+00  1.39205000e+06  6.29063700e+04  1.39347000e+06  1.10486800e+02
 4.64378000e-02  1.00000000e-03  0.00000000e+00  1.31685000e+06  6.61582400e+04  1.31851100e+06  1.04596000e+02
 4.70256000e-02  1.00000000e-03  0.00000000e+00  1.23800800e+06  6.88956700e+04  1.23992300e+06  9.84230800e+01
 4.76134000e-02  1.00000000e-03  0.00000000e+00  1.15606500e+06  7.05055000e+04  1.15821300e+06  9.19075200e+01
 4.82012000e-02  1.00000000e-03  0.00000000e+00  1.07328900e+06  7.11346500e+04  1.07564400e+06  8.54203500e+01
 4.87891000e-02  1.00000000e-03  0.00000000e+00  9.89645900e+05  7.11594100e+04  9.92200900e+05  7.87695700e+01
 4.93769000e-02  1.00000000e-03  0.00000000e+00  9.07328800e+05  6.98363200e+04  9.10012400e+05  7.23074000e+01
 4.99647000e-02  1.00000000e-03  0.00000000e+00  8.26532700e+05  6.81235300e+04  8.29335400e+05  6.59461200e+01
 5.05525000e-02  1.00000000e-03  0.00000000e+00  7.47900900e+05  6.56450000e+04  7.50776300e+05  5.96938300e+01
 5.11403000e-02  1.00000000e-03  0.00000000e+00  6.72589100e+05  6.27102500e+04  6.75506300e+05  5.37434600e+01
 5.17282000e-02  1.00000000e-03  0.00000000e+00  6.00723200e+05  5.95482200e+04  6.03667400e+05  4.80291400e+01
 5.23160000e-02  1.00000000e-03  0.00000000e+00  5.32798300e+05  5.60690500e+04  5.35740400e+05  4.26400600e+01
 5.29038000e-02  1.00000000e-03  0.00000000e+00  4.68738100e+05  5.25669800e+04  4.71676400e+05  3.75349300e+01
 5.34916000e-02  1.00000000e-03  0.00000000e+00  4.08898600e+05  4.92318800e+04  4.11851800e+05  3.27768900e+01
 5.40794000e-02  1.00000000e-03  0.00000000e+00  3.52650600e+05  4.59823900e+04  3.55635800e+05  2.82744500e+01
 5.46673000e-02  1.00000000e-03  0.00000000e+00  3.00331600e+05  4.30228100e+04  3.03397400e+05  2.41143700e+01
 5.52551000e-02  1.00000000e-03  0.00000000e+00  2.50951600e+05  4.03966100e+04  2.54182200e+05  2.01446300e+01
 5.58429000e-02  1.00000000e-03  0.00000000e+00  2.04860200e+05  3.80142600e+04  2.08357300e+05  1.64797400e+01
 5.64307000e-02  1.00000000e-03  0.00000000e+00  1.67076700e+05  3.62315200e+04  1.70960100e+05  1.35475900e+01
 5.70185000e-02  1.00000000e-03  0.00000000e+00  1.21773700e+05  3.51674900e+04  1.26750100e+05  9.86229700e+00
 5.76064000e-02  1.00000000e-03  0.00000000e+00  8.11824500e+04  3.51674900e+04  8.84722700e+04  6.57486500e+00
 5.81942000e-02  1.00000000e-03  0.00000000e+00  4.05912200e+04  3.51674900e+04  5.37066100e+04  3.28743200e+00
 5.87820000e-02  1.00000000e-03  0.00000000e+00  6.14494100e-09  3.52908400e+04  3.52908400e+04  4.98463500e-13
 0.00000000e+00  2.00000000e-03  0.00000000e+00  0.00000000e+00  6.88328100e+04  6.88328100e+04  0.00000000e+00
 5.87820000e-04  2.00000000e-03  0.00000000e+00 -3.84496400e+04  6.80508900e+04  7.81620000e+04 -6.36135100e+00
 1.17564000e-03  2.00000000e-03  0.00000000e+00 -7.68992800e+04  6.80508900e+04  1.02686000e+05 -1.27227000e+01
 1.76346000e-03  2.00000000e-03  0.00000000e+00 -1.18340500e+05  6.99852600e+04  1.37486100e+05 -1.96265200e+01
 2.35128000e-03  2.00000000e-03  0.00000000e+00 -1.57787400e+05  6.99852600e+04  1.72611700e+05 -2.61687000e+01
 2.93910000e-03  2.00000000e-03  0.00000000e+00 -1.97161700e+05  7.52542600e+04  2.11035400e+05 -3.22506400e+01
 3.52692000e-03  2.00000000e-03  0.00000000e+00 -2.42684100e+05  7.96312900e+04  2.55414800e+05 -3.94899400e+01
 4.11474000e-03  2.00000000e-03  0.00000000e+00 -2.90481700e+05  8.53283200e+04  3.02754900e+05 -4.73372600e+01
 4.70256000e-03  2.00000000e-03  0.00000000e+00 -3.41763400e+05  9.13818400e+04  3.53769500e+05 -5.56811500e+01
 5.29038000e-03  2.00000000e-03  0.00000000e+00 -3.97400400e+05  9.79173900e+04  4.09285800e+05 -6.45289300e+01
 5.87820000e-03  2.00000000e-03  0.00000000e+00 -4.56689500e+05  1.04994300e+05  4.68603300e+05 -7.40574100e+01
 6.46602000e-03  2.00000000e-03  0.00000000e+00 -5.20474100e+05  1.12026600e+05  5.32393900e+05 -8.42008900e+01
